,VITRY:PM10,VITRY:PM25,VITRY:NO2,VITRY:SO2,VITRY:NO,VITRY:NOX,VITRY:O3,OBJECTID
2019/09/22 06:00:00+00,10,7.500000,13.900000,0.400000,0.800000,16.100000,58.400000,6346
2019/09/22 07:00:00+00,8.900000,9.300000,15.300000,0.800000,1.600000,18.600000,56.700000,6347
2019/09/22 08:00:00+00,11.900000,8,13.100000,0.900000,1.400000,16.400000,60.100000,6348
2019/09/22 09:00:00+00,13.900000,8.400000,12.100000,1,1.100000,14.700000,65.400000,6349
2019/09/22 10:00:00+00,12,8.100000,13.100000,0.900000,1.800000,16.800000,67.100000,6350
2019/09/22 11:00:00+00,15.600000,5.400000,11.900000,0.300000,1,14.300000,65.900000,6351
2019/09/22 12:00:00+00,5.900000,3.100000,11.600000,0.200000,0.800000,13.800000,57.500000,6352
2019/09/22 13:00:00+00,5.500000,1.700000,10.400000,0.300000,1.400000,13.700000,61.700000,6353
2019/09/22 14:00:00+00,6.900000,1.100000,20.700000,0.500000,1.300000,23.700000,47.800000,6354
2019/09/22 15:00:00+00,5.600000,3.200000,20.700000,0.600000,1.600000,24.200000,44.900000,6355
2019/09/22 16:00:00+00,9.200000,3.700000,16.200000,0.600000,1.800000,19.500000,44.200000,6356
2019/09/22 17:00:00+00,10.200000,4.600000,18.600000,0.500000,2.100000,22.500000,38.700000,6357
2019/09/22 18:00:00+00,8.200000,4.600000,19.800000,0.900000,1,22.600000,38.300000,6358
2019/09/22 19:00:00+00,10.500000,4.600000,17.200000,1,0.900000,19.800000,37.300000,6359
2019/09/22 20:00:00+00,9,8.100000,20.600000,1.100000,0.500000,22,31.900000,6360
2019/09/22 21:00:00+00,10,4.400000,14.400000,1.100000,0.300000,15.700000,32.700000,6361
2019/09/22 22:00:00+00,9.900000,5.500000,12.900000,1.100000,0.200000,14.100000,29.900000,6362
2019/09/22 23:00:00+00,7.700000,4.600000,16,1.400000,0.600000,18.200000,24.400000,6363
2019/09/23 00:00:00+00,14.100000,3.600000,14.300000,1.700000,0.300000,16.100000,27.600000,6364
2019/09/23 01:00:00+00,10.800000,3.600000,14.500000,0.700000,0.500000,16.600000,30.800000,6365
2019/09/23 02:00:00+00,11.300000,2.700000,15,1,0.400000,15.900000,35.700000,6366
2019/09/23 03:00:00+00,10.800000,2.500000,15.700000,1.100000,0.200000,17.100000,33.600000,6367
2019/09/23 04:00:00+00,12.100000,5,25.900000,0.900000,1.700000,29.500000,22.400000,6368
2019/09/23 05:00:00+00,10.800000,4.700000,38.900000,0.800000,4.900000,47.400000,16.500000,6369
2019/09/23 06:00:00+00,15.500000,3.300000,36.400000,0.600000,7,48,18.700000,6370
2019/09/23 07:00:00+00,14,3.800000,42.900000,0.900000,14.100000,65.500000,14.100000,6371
2019/09/23 08:00:00+00,10.100000,4.900000,27.200000,1,10.900000,44.900000,29.400000,6372
2019/09/23 09:00:00+00,14.500000,6.600000,15,1.500000,5.800000,25.100000,44.500000,6373
2019/09/23 10:00:00+00,14.800000,5.600000,12.900000,1.500000,4.600000,20.900000,48.200000,6374
2019/09/23 11:00:00+00,16.700000,4.800000,13.700000,1.700000,5,22.200000,55.300000,6375
2019/09/23 12:00:00+00,11.300000,5.600000,8.600000,1.700000,2.800000,13.900000,61.700000,6376
2019/09/23 13:00:00+00,22.400000,3.300000,7.800000,1.800000,2.500000,12.300000,65.800000,6377
2019/09/23 14:00:00+00,17.700000,2.700000,9.400000,0,2.300000,13.900000,68,6378
2019/09/23 15:00:00+00,14,3.400000,10.100000,0,2,14.400000,69.100000,6379
2019/09/23 16:00:00+00,12.400000,2.400000,11.700000,0,1.200000,14.700000,68.100000,6380
2019/09/23 17:00:00+00,18.500000,1.600000,13.300000,0,0.900000,15.700000,66.900000,6381
2019/09/23 18:00:00+00,17.600000,6.500000,28.200000,0,0.800000,30.300000,49.800000,6382
2019/09/23 19:00:00+00,19.700000,7,13.500000,0,1,15.900000,57.400000,6383
2019/09/23 20:00:00+00,9.600000,4.200000,14.300000,0,0.200000,15.700000,51.600000,6384
2019/09/23 21:00:00+00,8.800000,3.400000,14,0,0.400000,15.300000,48.200000,6385
2019/09/23 22:00:00+00,7.500000,3.400000,10.300000,0,0.200000,11.300000,47.400000,6386
2019/09/23 23:00:00+00,5.500000,1.800000,11.500000,0,0.700000,13,44,6387
2019/09/24 00:00:00+00,5.100000,2.700000,11.200000,0,0.300000,12.600000,42.900000,6388
2019/09/24 01:00:00+00,7,2.900000,10.100000,0,0.100000,10.700000,42.200000,6389
2019/09/24 02:00:00+00,5.800000,5.800000,12.800000,0,0.700000,14.400000,38.800000,6390
2019/09/24 03:00:00+00,7,3.200000,20.200000,0,0.700000,22.400000,33.300000,6391
2019/09/24 04:00:00+00,9.600000,3.200000,35.200000,0,3.200000,41.100000,17.100000,6392
2019/09/24 05:00:00+00,9.200000,7.300000,40.100000,0,6.500000,51,18.100000,6393
2019/09/24 06:00:00+00,16.700000,5.700000,43.100000,0,9.600000,58.900000,14.400000,6394
2019/09/24 07:00:00+00,18.400000,6,38.600000,0,5.100000,47.400000,21.200000,6395
2019/09/24 08:00:00+00,14.700000,9.700000,27.900000,0,4,35,29.700000,6396
2019/09/24 09:00:00+00,11.800000,6.900000,20.800000,0,2.900000,26.100000,37.400000,6397
2019/09/24 10:00:00+00,6.600000,3.600000,24.900000,0,3.300000,30.900000,35.400000,6398
2019/09/24 11:00:00+00,5.800000,4.700000,29.200000,0,5.300000,38.200000,32,6399
2019/09/24 12:00:00+00,5.900000,3.500000,22.100000,0,2.900000,27.700000,38.900000,6400
2019/09/24 13:00:00+00,5.900000,4.200000,22.200000,0,3.300000,28.300000,34.100000,6401
2019/09/24 14:00:00+00,7.400000,3.600000,26.200000,0,4.800000,34.500000,25,6402
2019/09/24 15:00:00+00,7.300000,1.700000,27.400000,0,10.400000,44.200000,29.400000,6403
2019/09/24 16:00:00+00,6.600000,2.300000,18.900000,0,5.600000,28.500000,45.300000,6404
2019/09/24 17:00:00+00,5.100000,5,18.600000,0,2.800000,23.800000,58.200000,6405
2019/09/24 18:00:00+00,8.900000,2.900000,32.200000,0,3.600000,38.500000,36.700000,6406
2019/09/24 19:00:00+00,7.900000,2.800000,20.200000,0,1.400000,23.100000,50.200000,6407
2019/09/24 20:00:00+00,4.900000,3.900000,23.200000,0,0.400000,24.800000,40.800000,6408
2019/09/24 21:00:00+00,15,4.100000,39.400000,0,1.200000,42,26,6409
2019/09/24 22:00:00+00,5.700000,3.800000,28.900000,0,0.300000,30.200000,29.700000,6410
2019/09/24 23:00:00+00,16.800000,2.200000,18,0.100000,0.800000,20.200000,37.800000,6411
2019/09/25 00:00:00+00,15.400000,2.900000,11.900000,0.100000,0.800000,14.100000,44.600000,6412
2019/09/25 01:00:00+00,14.700000,3.300000,12.600000,0.300000,0.500000,13.900000,43.700000,6413
2019/09/25 02:00:00+00,12.900000,4.100000,14.400000,0.100000,0.300000,15.900000,42.500000,6414
2019/09/25 03:00:00+00,16.300000,3.600000,16.800000,0.400000,0.300000,18.300000,37.200000,6415
2019/09/25 04:00:00+00,9.200000,4.200000,20.200000,0.300000,0.600000,21.800000,36.200000,6416
2019/09/25 05:00:00+00,14.700000,3.800000,22,0.300000,1.600000,25.300000,34.100000,6417
2019/09/25 06:00:00+00,16.900000,2.700000,27.500000,0.300000,2.200000,31.600000,27.800000,6418
2019/09/25 07:00:00+00,17,7.400000,29.400000,0.400000,3.400000,35.800000,26.700000,6419
2019/09/25 08:00:00+00,14.300000,6.300000,26.200000,0.400000,3.500000,32.500000,30.500000,6420
2019/09/25 09:00:00+00,15.500000,3.700000,24.300000,0.300000,4,31.300000,31.400000,6421
2019/09/25 10:00:00+00,11.300000,6.800000,25.200000,0,5.500000,34.600000,32.700000,6422
2019/09/25 11:00:00+00,9.800000,7,20.500000,0.100000,5.500000,30,38.600000,6423
2019/09/25 12:00:00+00,18.200000,6.100000,20.300000,0.200000,4.800000,28.600000,40.900000,6424
2019/09/25 13:00:00+00,18.900000,4.300000,13.900000,0.300000,4.200000,21.300000,47.700000,6425
2019/09/25 14:00:00+00,22,6,14.900000,0.500000,3.300000,21,50.300000,6426
2019/09/25 15:00:00+00,22.300000,6.800000,14.900000,0.700000,3.800000,21.500000,53.400000,6427
2019/09/25 16:00:00+00,20.100000,5.800000,24.900000,0.600000,4.500000,33,44.700000,6428
2019/09/25 17:00:00+00,20.500000,6.800000,30.200000,0.800000,4.900000,38.700000,41,6429
2019/09/25 18:00:00+00,15.500000,4.900000,22.700000,0.900000,2.700000,27.600000,47.800000,6430
2019/09/25 19:00:00+00,9.200000,2.900000,20.900000,0.400000,1.500000,24.300000,44,6431
2019/09/25 20:00:00+00,7.700000,8.200000,26.100000,0.100000,1.100000,28.900000,31.100000,6432
2019/09/25 21:00:00+00,6.900000,6.200000,22.100000,0.100000,0.800000,24.600000,29.300000,6433
2019/09/25 22:00:00+00,7.100000,3.800000,17.500000,0.300000,1,19.700000,28.900000,6434
2019/09/25 23:00:00+00,8.700000,1.700000,14.800000,0.300000,1.500000,17.900000,30.400000,6435
2019/09/26 00:00:00+00,6,0.700000,12,0.100000,0.300000,13.800000,32.100000,6436
2019/09/26 01:00:00+00,5.200000,3.200000,12,0,0.300000,13.700000,31.100000,6437
2019/09/26 02:00:00+00,6.800000,3.400000,13.400000,0,0.100000,14.200000,32.900000,6438
2019/09/26 03:00:00+00,5.400000,1.300000,20.700000,0,0.300000,21.600000,31,6439
2019/09/26 04:00:00+00,5.300000,4.300000,26.200000,0,1.100000,28.600000,31.400000,6440
2019/09/26 05:00:00+00,10.800000,5,29,0,1.600000,32.400000,24.200000,6441
2019/09/26 06:00:00+00,10.300000,4.800000,34.500000,0,2.800000,40.100000,18.900000,6442
2019/09/26 07:00:00+00,9.900000,3,30.500000,0,2.500000,35.600000,21.500000,6443
2019/09/26 08:00:00+00,8.900000,0.900000,28,0,4.100000,35.300000,24.700000,6444
2019/09/26 09:00:00+00,9.900000,2,25.100000,0,4.200000,32.600000,30.600000,6445
2019/09/26 10:00:00+00,10,2.800000,24.200000,0,5.400000,33.300000,37.800000,6446
2019/09/26 11:00:00+00,20.200000,8.400000,14.900000,0,4.500000,22.500000,54.900000,6447
2019/09/26 12:00:00+00,27.500000,7,12.400000,0,3,17.700000,61.800000,6448
2019/09/26 13:00:00+00,32,7,15.600000,0,1.700000,18.900000,58.600000,6449
2019/09/26 14:00:00+00,28.700000,13.800000,14.500000,0,2.900000,20.100000,58,6450
2019/09/26 15:00:00+00,22.300000,10.200000,15.400000,0,3.500000,21.400000,61.200000,6451
2019/09/26 16:00:00+00,23.100000,7.200000,15.700000,0,2.700000,20.700000,61.600000,6452
2019/09/26 17:00:00+00,21.500000,8.500000,14.500000,0,0.800000,17.100000,61.400000,6453
2019/09/26 18:00:00+00,22.500000,10,16.200000,0,0.800000,18.500000,58.500000,6454
2019/09/26 19:00:00+00,23.300000,8.400000,13.800000,0,0.900000,16,58.300000,6455
2019/09/26 20:00:00+00,20.500000,9,9.300000,0,0.800000,11.700000,62.100000,6456
2019/09/26 21:00:00+00,18.300000,9,9.300000,0,0.400000,10.600000,60.400000,6457
2019/09/26 22:00:00+00,17.900000,7.300000,7.200000,0,0.400000,9.100000,59.400000,6458
2019/09/26 23:00:00+00,7.700000,6.300000,8.500000,0,0.300000,10.100000,55.200000,6459
2019/09/27 00:00:00+00,4.700000,4.100000,3.500000,0,0.700000,5.600000,66,6460
2019/09/27 01:00:00+00,2.500000,2,6.900000,,0.300000,8.400000,57.900000,6461
2019/09/27 02:00:00+00,5.800000,1.900000,14.900000,,0,15.400000,47.500000,6462
2019/09/27 03:00:00+00,7.300000,1.400000,26.900000,,0.500000,28.300000,32.300000,6463
2019/09/27 04:00:00+00,7.900000,2.700000,27.100000,,0.600000,29.100000,30,6464
2019/09/27 05:00:00+00,10.400000,4.500000,33.300000,,1.700000,37,25,6465
2019/09/27 06:00:00+00,16.800000,5,44.600000,,5,53.100000,17.200000,6466
2019/09/27 07:00:00+00,19.600000,5.100000,42.300000,,5.700000,51.900000,16.900000,6467
2019/09/27 08:00:00+00,20,9.500000,38.100000,,9.400000,53.800000,19.900000,6468
2019/09/27 09:00:00+00,24.100000,6.400000,26.300000,,8.900000,40.800000,30.700000,6469
2019/09/27 10:00:00+00,16.300000,4.800000,15.700000,,5.300000,24.900000,47.700000,6470
2019/09/27 11:00:00+00,14.600000,4.900000,13.900000,,3.500000,20.600000,55.200000,6471
2019/09/27 12:00:00+00,14.500000,7.400000,10,,3.600000,16.400000,60.200000,6472
2019/09/27 13:00:00+00,13.300000,7.400000,11.300000,,3.300000,17.300000,61.400000,6473
2019/09/27 14:00:00+00,15.600000,8.100000,12,,3.500000,18.600000,62.600000,6474
2019/09/27 15:00:00+00,14.700000,7.100000,12.700000,,2.900000,18,68,6475
2019/09/27 16:00:00+00,9.600000,4.500000,17.100000,,2.500000,22,60,6476
2019/09/27 17:00:00+00,6.500000,6,25.300000,,3.800000,32,44.700000,6477
2019/09/27 18:00:00+00,12.400000,7.300000,48.700000,,5,57.500000,19.500000,6478
2019/09/27 19:00:00+00,11.400000,8.300000,50.900000,,7.100000,62.600000,21.800000,6479
2019/09/27 20:00:00+00,15.100000,10.500000,28.400000,,1.200000,31,38.300000,6480
2019/09/27 21:00:00+00,12.500000,8.800000,25.700000,,1.100000,28.400000,40,6481
2019/09/27 22:00:00+00,10.700000,6.600000,19.200000,,1,21.600000,44.300000,6482
2019/09/27 23:00:00+00,10,3.700000,13.500000,,1,15.800000,47.800000,6483
2019/09/28 00:00:00+00,14.200000,2.400000,16.400000,,0.200000,17.500000,41.800000,6484
2019/09/28 01:00:00+00,15,1.900000,15.300000,0.300000,0.400000,16.700000,40.800000,6485
2019/09/28 02:00:00+00,9.500000,1.800000,13.600000,0.500000,0.100000,14.300000,40.700000,6486
2019/09/28 03:00:00+00,14.200000,2.400000,17.400000,0.400000,0.100000,18.600000,36.100000,6487
2019/09/28 04:00:00+00,10.700000,1.800000,21.300000,0.400000,0.800000,23.400000,33,6488
2019/09/28 05:00:00+00,13.400000,3,19.800000,0.600000,0.900000,21.900000,38.200000,6489
2019/09/28 06:00:00+00,10.400000,3.200000,18.700000,0.700000,0.700000,20.500000,37.800000,6490
2019/09/28 07:00:00+00,11.200000,6.400000,15.900000,0.700000,1.500000,19.100000,41.500000,6491
2019/09/28 08:00:00+00,11.700000,4.900000,17.800000,0.600000,3.600000,24.100000,40.700000,6492
2019/09/28 09:00:00+00,10.300000,3.300000,14.200000,0.800000,3.900000,21.200000,47.600000,6493
2019/09/28 10:00:00+00,9.500000,5.300000,10.300000,1,2.500000,15.400000,52.200000,6494
2019/09/28 11:00:00+00,16.400000,6.600000,9.900000,0.700000,3.400000,16.100000,58.100000,6495
2019/09/28 12:00:00+00,12.600000,4.600000,8.300000,1,2.200000,12.400000,60.200000,6496
2019/09/28 13:00:00+00,10.300000,4.500000,7.800000,1.400000,1.700000,11.200000,65.500000,6497
2019/09/28 14:00:00+00,9.500000,3.700000,7.300000,1.100000,2.500000,12,69.100000,6498
2019/09/28 15:00:00+00,5.900000,5.100000,8.600000,1.100000,1.700000,12.300000,69.400000,6499
2019/09/28 16:00:00+00,8.200000,4.700000,8.800000,1.200000,1.900000,12.600000,70.200000,6500
2019/09/28 17:00:00+00,11,5.400000,14.400000,1.200000,2.200000,18.500000,64.800000,6501
2019/09/28 18:00:00+00,10.200000,4.200000,17.200000,1.200000,0.700000,18.900000,58.500000,6502
2019/09/28 19:00:00+00,7.700000,5.900000,22.900000,0.900000,0.200000,24.400000,51.500000,6503
2019/09/28 20:00:00+00,9.100000,4.300000,21.900000,1.300000,0.400000,22.900000,51,6504
2019/09/28 21:00:00+00,10,4.700000,23.900000,1.300000,0.300000,24.800000,45.600000,6505
2019/09/28 22:00:00+00,8.100000,3.800000,20.600000,1.200000,0.400000,22.500000,45,6506
2019/09/28 23:00:00+00,11.400000,8.900000,14.600000,0.900000,0.300000,15.700000,45.900000,6507
2019/09/29 00:00:00+00,8.400000,6.600000,10.800000,0.800000,0.200000,11.700000,48.400000,6508
2019/09/29 01:00:00+00,10,2.900000,9.500000,1,0,10.300000,49.300000,6509
2019/09/29 02:00:00+00,8.500000,2.800000,7.300000,0.700000,0.800000,9.500000,54.100000,6510
2019/09/29 03:00:00+00,9.900000,4.700000,7.900000,1.600000,0,9,54.300000,6511
2019/09/29 04:00:00+00,10,4.100000,7.100000,1.200000,0.100000,7.700000,57.800000,6512
2019/09/29 05:00:00+00,7.400000,2.400000,7.700000,1.100000,0.300000,9.300000,56.700000,6513
2019/09/29 06:00:00+00,10.900000,2.900000,10.200000,1.400000,0.300000,11.800000,53.700000,6514
2019/09/29 07:00:00+00,9.600000,1.900000,8.300000,1.300000,0.300000,9.700000,57.500000,6515
2019/09/29 08:00:00+00,9.100000,3.700000,7.400000,1.400000,0.400000,9,59.400000,6516
2019/09/29 09:00:00+00,8.100000,8.500000,10.600000,0.900000,0.800000,13.100000,52,6517
2019/09/29 10:00:00+00,6.300000,6.400000,11.900000,0.400000,1,14.400000,50.200000,6518
2019/09/29 11:00:00+00,5.900000,4.900000,9.800000,0.600000,1.400000,12.900000,52.500000,6519
2019/09/29 12:00:00+00,,9.300000,9.100000,0.500000,1.600000,12.500000,51.200000,6520
2019/09/29 13:00:00+00,7.900000,6.900000,10,0.100000,1.500000,13.600000,48.600000,6521
2019/09/29 14:00:00+00,5,4.700000,8.700000,0.200000,1.500000,12.300000,47,6522
2019/09/29 15:00:00+00,4,1.400000,9.100000,0.200000,1.300000,12.300000,46.200000,6523
2019/09/29 16:00:00+00,7.600000,0,9.400000,0.700000,1.200000,12.300000,54.700000,6524
2019/09/29 17:00:00+00,10.700000,1.300000,9.300000,0.900000,1,11.600000,60.600000,6525
2019/09/29 18:00:00+00,9.900000,0.800000,9.300000,0.700000,1.400000,12,59.200000,6526
2019/09/29 19:00:00+00,7.700000,3.300000,6.500000,1.300000,1,8.800000,59.700000,6527
2019/09/29 20:00:00+00,8,5.400000,7,1.700000,0.100000,8.200000,62.300000,6528
2019/09/29 21:00:00+00,7.300000,5.600000,6.700000,2.100000,0.600000,8.200000,63.200000,6529
2019/09/29 22:00:00+00,8.200000,4.700000,5.500000,1.900000,0.900000,7.300000,67.400000,6530
2019/09/29 23:00:00+00,8,5.200000,4.400000,1.800000,0.200000,5.100000,66.100000,6531
2019/09/30 00:00:00+00,10.600000,7.900000,4.300000,1.800000,0.500000,5.900000,64.100000,6532
2019/09/30 01:00:00+00,10.900000,5.300000,4.100000,0.100000,0,5.600000,62,6533
2019/09/30 02:00:00+00,9.700000,4.900000,6.100000,0.100000,0.400000,7.700000,57.400000,6534
2019/09/30 03:00:00+00,7.600000,4.400000,7.100000,0,0.400000,8.500000,55.900000,6535
2019/09/30 04:00:00+00,7.500000,4.400000,13.600000,0.100000,0.600000,15.700000,45.800000,6536
2019/09/30 05:00:00+00,11.800000,5.700000,28,0.100000,2.400000,32.700000,34.800000,6537
2019/09/30 06:00:00+00,8.900000,4.200000,45.100000,0,7.300000,57.200000,15.300000,6538
2019/09/30 07:00:00+00,13.100000,5.600000,40,0,9.100000,54.800000,22.300000,6539
2019/09/30 08:00:00+00,13.300000,6.900000,31.100000,0,9.500000,46.600000,29.900000,6540
2019/09/30 09:00:00+00,16.600000,9.200000,24.400000,0,8.500000,38,35.800000,6541
2019/09/30 10:00:00+00,14.400000,7.300000,15.100000,0,6.700000,26.100000,43.700000,6542
2019/09/30 11:00:00+00,16.100000,5,14.100000,0.100000,6.100000,24.500000,49.400000,6543
2019/09/30 12:00:00+00,11.200000,4,13.100000,0,4.800000,21.200000,52,6544
2019/09/30 13:00:00+00,15.400000,6.400000,10,0.800000,3.900000,16.600000,54.900000,6545
2019/09/30 14:00:00+00,14.200000,5.400000,10.300000,0.600000,2.900000,15.400000,59.800000,6546
2019/09/30 15:00:00+00,12.300000,4.300000,9.400000,0.300000,1.500000,12.900000,61.100000,6547
2019/09/30 16:00:00+00,12.500000,2.700000,11.400000,0.200000,2.200000,15.700000,62.200000,6548
2019/09/30 17:00:00+00,10.700000,1.300000,18.500000,0.200000,2.600000,23.500000,59.400000,6549
2019/09/30 18:00:00+00,12.900000,3,19.300000,0,0.900000,21.900000,56.300000,6550
2019/09/30 19:00:00+00,10.600000,1.900000,28.500000,0.400000,0.700000,30.700000,48,6551
2019/09/30 20:00:00+00,8.700000,4.300000,22.800000,0.300000,0.700000,24.800000,52.600000,6552
2019/09/30 21:00:00+00,12.800000,5.300000,18.500000,0.100000,0.300000,20.200000,53.600000,6553
2019/09/30 22:00:00+00,13,4.800000,16.800000,0,0.200000,18.200000,50.200000,6554
2019/09/30 23:00:00+00,10.300000,4.500000,15.100000,0,0.200000,16.300000,47.900000,6555
2019/10/01 00:00:00+00,12,4.500000,12.700000,0,0.300000,13.700000,48,6556
2019/10/01 01:00:00+00,10.700000,2.400000,11.200000,0,0.700000,13,46,6557
2019/10/01 02:00:00+00,7.400000,2,10.800000,0,0.500000,12,43.600000,6558
2019/10/01 03:00:00+00,6,3.600000,12.100000,0,0.600000,14,38.200000,6559
2019/10/01 04:00:00+00,3.700000,4,17.600000,0,0.600000,19.400000,31,6560
2019/10/01 05:00:00+00,8.900000,5.300000,20.100000,0,1.700000,23.600000,28.300000,6561
2019/10/01 06:00:00+00,7,5.100000,24.200000,0,2.300000,28.900000,24.200000,6562
2019/10/01 07:00:00+00,10.900000,8.100000,26.700000,0,3.200000,32.800000,18.700000,6563
2019/10/01 08:00:00+00,8.900000,5.700000,26.800000,0,4.200000,34.400000,18.500000,6564
2019/10/01 09:00:00+00,11.300000,6.600000,19.400000,0,3.800000,26.200000,23.700000,6565
2019/10/01 10:00:00+00,14.600000,7,19.800000,0,4.800000,28.100000,23.300000,6566
2019/10/01 11:00:00+00,13,5.100000,17.800000,0,7.200000,29.900000,31.400000,6567
2019/10/01 12:00:00+00,13.200000,2.900000,13.300000,0,4.100000,20.800000,47.600000,6568
2019/10/01 13:00:00+00,13.300000,4.800000,14.500000,0,4.300000,22.200000,52,6569
2019/10/01 14:00:00+00,17.100000,6.400000,10.400000,0,2.800000,15.600000,66,6570
2019/10/01 15:00:00+00,17.700000,7,11.600000,0,2.500000,16.100000,64.400000,6571
2019/10/01 16:00:00+00,8.600000,4.200000,18.600000,0.100000,3.100000,24.300000,60.800000,6572
2019/10/01 17:00:00+00,7.700000,2.500000,32.700000,0,2.800000,38.100000,45.200000,6573
2019/10/01 18:00:00+00,14.300000,2.500000,31.800000,0,1.900000,35.500000,40.800000,6574
2019/10/01 19:00:00+00,8.700000,4.100000,20.600000,0,1.900000,24.200000,49.300000,6575
2019/10/01 20:00:00+00,4.500000,,16,0,2,19.800000,57,6576
2019/10/01 21:00:00+00,4.800000,,17.100000,0,1.500000,20.600000,50.400000,6577
2019/10/01 22:00:00+00,5.600000,,25.500000,0,1.300000,28.300000,41.600000,6578
2019/10/01 23:00:00+00,6.700000,4.800000,21.200000,0,1.700000,24.600000,42.600000,6579
2019/10/02 00:00:00+00,5.400000,1.400000,16.200000,0,0.200000,17.100000,45.800000,6580
2019/10/02 01:00:00+00,5.200000,0.400000,8.800000,0.300000,0.100000,9.700000,50,6581
2019/10/02 02:00:00+00,4.500000,1.700000,4.800000,0,0.900000,7.100000,51,6582
2019/10/02 03:00:00+00,5.700000,,5.400000,0.400000,0.100000,6.800000,53.700000,6583
2019/10/02 04:00:00+00,7.900000,7.400000,12.500000,0.300000,1.600000,15.800000,50.500000,6584
